Pet,Furniture,Subway,house_type,district,area,bedroom,suite,garage,total,floor_grouped
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,200,2,1,2,15390,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,260,4,2,4,20030,0-5
Aceita pet,Sem mobília,Não próx.,Apartamento,Vila Mariana,101,3,0,0,3143,0-5
Aceita pet,Sem mobília,Não próx.,Apartamento,Perdizes,116,2,0,1,4868,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,90,2,0,0,4448,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Jardim Paulista,80,2,0,1,4774,6-10
Aceita pet,Mobiliado,Não próx.,Apartamento,Cambuci,42,1,0,1,3004,16-20
Não aceita,Sem mobília,Não próx.,Studio,Vila Mariana,40,1,0,0,1446,0-5
Não aceita,Sem mobília,Não próx.,Studio,Vila Mariana,35,1,0,0,1509,0-5
Não aceita,Sem mobília,Não próx.,Casa,Mooca,50,1,0,1,1390,-
Não aceita,Sem mobília,Não próx.,Studio,Canindé,18,1,0,0,936,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Barra Funda,51,2,0,1,3232,16-20
Aceita pet,Sem mobília,Não próx.,Studio,Cambuci,25,1,0,0,1196,0-5
Não aceita,Mobiliado,Metrô próx.,Apartamento,Bela Vista,40,1,1,1,3665,0-5
Não aceita,Sem mobília,Não próx.,Apartamento,Vila Guilherme,64,3,1,1,2676,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Consolação,39,1,0,1,2823,6-10
Não aceita,Sem mobília,Metrô próx.,Studio,Belém,24,1,0,0,1240,0-5
Aceita pet,Sem mobília,Não próx.,Casa,Cambuci,150,2,0,1,3812,-
Aceita pet,Sem mobília,Não próx.,Apartamento,Cambuci,70,2,0,1,2850,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Aclimação,42,1,0,1,2753,6-10
Aceita pet,Sem mobília,Metrô próx.,Casa,Mooca,110,2,1,0,3173,-
Aceita pet,Sem mobília,Metrô próx.,Studio,Santa Cecília,50,1,0,1,1741,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,38,1,0,1,2730,0-5
Aceita pet,Sem mobília,Não próx.,Apartamento,Mooca,72,2,0,0,2050,6-10
Aceita pet,Sem mobília,Metrô próx.,Studio,Santa Cecília,33,1,0,0,1511,6-10
Não aceita,Sem mobília,Não próx.,Apartamento,Aclimação,85,2,0,0,1970,0-5
Não aceita,Mobiliado,Não próx.,Apartamento,Paraíso,30,1,1,1,2619,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Santa Cecília,120,3,0,0,4268,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Vila Mariana,50,1,1,0,4058,6-10
Aceita pet,Sem mobília,Não próx.,Apartamento,Mooca,60,2,0,1,2228,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Vila Mariana,70,2,0,0,3034,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Liberdade,70,3,1,1,3014,11-15
Aceita pet,Sem mobília,Metrô próx.,Studio,Consolação,30,1,0,0,1541,6-10
Não aceita,Sem mobília,Metrô próx.,Studio,Barra Funda,37,1,0,0,1740,6-10
Aceita pet,Sem mobília,Metrô próx.,Casa,Jardim Paulista,120,2,0,0,7344,-
Não aceita,Mobiliado,Metrô próx.,Studio,Jardim Paulista,29,1,0,1,3226,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Santa Cecília,77,2,1,2,4273,6-10
Aceita pet,Sem mobília,Metrô próx.,Casa,Vila Mariana,500,3,1,5,9332,-
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,62,1,0,0,3333,6-10
Aceita pet,Mobiliado,Não próx.,Apartamento,Perdizes,80,2,1,2,4734,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,88,2,0,0,4241,-
Aceita pet,Mobiliado,Não próx.,Apartamento,Jardim Paulista,44,2,0,1,4987,11-15
Aceita pet,Sem mobília,Não próx.,Apartamento,Perdizes,80,1,1,2,4595,0-5
Não aceita,Mobiliado,Não próx.,Studio,Perdizes,24,1,0,1,2745,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Barra Funda,132,3,1,2,9263,20+
Aceita pet,Sem mobília,Não próx.,Apartamento,Paraíso,57,2,1,1,5216,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Santa Cecília,81,2,2,2,5168,0-5
Aceita pet,Mobiliado,Não próx.,Studio,Paraíso,50,1,0,1,3381,6-10
Aceita pet,Sem mobília,Não próx.,Apartamento,Perdizes,110,3,0,0,5864,0-5
Aceita pet,Sem mobília,Não próx.,Apartamento,Cambuci,131,4,3,3,8156,0-5
Não aceita,Mobiliado,Metrô próx.,Apartamento,Vila Mariana,151,3,2,3,9198,11-15
Não aceita,Mobiliado,Metrô próx.,Apartamento,Jardim Paulista,68,2,1,0,7666,0-5
Aceita pet,Mobiliado,Metrô próx.,Studio,Jardim Paulista,28,1,1,1,3996,6-10
Aceita pet,Sem mobília,Não próx.,Apartamento,Itaim Bibi,136,3,2,1,9566,6-10
Aceita pet,Mobiliado,Não próx.,Apartamento,Cambuci,205,3,1,3,9351,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,160,2,0,0,7769,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,42,1,1,1,5444,20+
Aceita pet,Sem mobília,Não próx.,Apartamento,Paraíso,186,3,3,3,15130,6-10
Não aceita,Mobiliado,Não próx.,Apartamento,Jardim Paulista,48,1,1,1,5305,6-10
Não aceita,Mobiliado,Metrô próx.,Apartamento,Jardim Paulista,136,3,1,1,14350,0-5
Não aceita,Mobiliado,Metrô próx.,Apartamento,Pinheiros,120,3,1,0,6321,11-15
Aceita pet,Mobiliado,Não próx.,Apartamento,Perdizes,204,4,1,1,6838,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Jardim Paulista,172,2,1,2,12990,11-15
Não aceita,Sem mobília,Não próx.,Apartamento,Sumaré,135,4,1,2,10010,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Paraíso,160,4,1,0,4996,0-5
Não aceita,Sem mobília,Não próx.,Apartamento,Jardim Paulista,250,3,3,2,22390,11-15
Aceita pet,Sem mobília,Não próx.,Apartamento,Jardim Paulista,180,4,1,3,11130,0-5
Aceita pet,Sem mobília,Não próx.,Apartamento,Jardim Paulista,570,4,4,4,16860,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,200,2,2,3,16240,16-20
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Paraíso,277,3,1,1,10680,11-15
Não aceita,Mobiliado,Não próx.,Apartamento,Paraíso,181,3,3,3,11490,6-10
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Jardim Paulista,170,4,2,1,9916,6-10
Aceita pet,Sem mobília,Não próx.,Apartamento,Jardim Paulista,360,3,3,3,21440,0-5
Aceita pet,Sem mobília,Não próx.,Apartamento,Jardim Paulista,200,3,1,2,12160,6-10
Aceita pet,Sem mobília,Não próx.,Apartamento,Perdizes,200,4,1,1,7507,0-5
Aceita pet,Sem mobília,Não próx.,Apartamento,Perdizes,189,4,3,4,11030,16-20
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Jardim Paulista,182,3,1,3,15250,11-15
Aceita pet,Sem mobília,Não próx.,Casa,Vila Mariana,225,4,1,2,5065,-
Não aceita,Mobiliado,Não próx.,Casa,Ipiranga,45,1,0,0,1739,-
Não aceita,Sem mobília,Metrô próx.,Apartamento,Vila Mariana,45,1,0,0,2457,0-5
Aceita pet,Sem mobília,Não próx.,Apartamento,Mooca,63,2,1,1,2687,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,42,1,0,1,3330,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Jardim Paulista,96,2,2,0,6950,-
Aceita pet,Mobiliado,Não próx.,Apartamento,Ipiranga,63,2,1,1,3834,20+
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Pinheiros,110,3,1,1,5151,6-10
Não aceita,Sem mobília,Metrô próx.,Apartamento,Ipiranga,62,3,0,1,3111,0-5
Aceita pet,Sem mobília,Não próx.,Apartamento,Jardim Paulista,126,2,1,1,7510,0-5
Aceita pet,Sem mobília,Não próx.,Apartamento,Paraíso,87,2,0,1,4078,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Santa Cecília,108,2,1,0,3049,0-5
Aceita pet,Sem mobília,Metrô próx.,Studio,Bom Retiro,28,1,0,1,1581,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Vila Mariana,35,1,0,1,3182,0-5
Aceita pet,Sem mobília,Não próx.,Apartamento,Brás,30,1,0,0,1113,0-5
Aceita pet,Sem mobília,Não próx.,Casa,Cambuci,140,3,2,5,4614,-
Não aceita,Sem mobília,Metrô próx.,Apartamento,Bom Retiro,59,2,1,1,3166,6-10
Não aceita,Sem mobília,Não próx.,Studio,Cambuci,27,1,0,0,1664,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Barra Funda,62,2,1,1,3658,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Barra Funda,34,1,0,0,2018,0-5
Não aceita,Sem mobília,Não próx.,Studio,Cambuci,27,1,0,0,2068,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Vila Mariana,42,1,0,1,2944,6-10
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Santa Cecília,42,1,1,1,2696,0-5
Aceita pet,Sem mobília,Não próx.,Apartamento,Ipiranga,47,2,0,1,2200,0-5
Aceita pet,Sem mobília,Não próx.,Casa,Cambuci,140,3,2,5,4614,-
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Vila Mariana,35,1,0,1,3182,0-5
Aceita pet,Sem mobília,Não próx.,Apartamento,Liberdade,90,3,1,1,2809,0-5
Aceita pet,Sem mobília,Metrô próx.,Studio,Barra Funda,37,1,0,0,1788,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Aclimação,30,1,0,1,2704,6-10
Não aceita,Mobiliado,Não próx.,Apartamento,Bom Retiro,33,1,0,0,2306,0-5
Aceita pet,Sem mobília,Metrô próx.,Casa,Vila Mariana,400,4,0,0,7445,-
Aceita pet,Sem mobília,Metrô próx.,Studio,Jardim Paulista,38,1,0,1,2286,0-5
Aceita pet,Mobiliado,Metrô próx.,Casa,Vila Mariana,155,3,1,3,4955,-
Aceita pet,Sem mobília,Não próx.,Casa,Belém,285,3,3,8,7030,-
Aceita pet,Sem mobília,Não próx.,Apartamento,Paraíso,87,2,0,1,4078,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Liberdade,29,1,0,0,1431,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Bela Vista,39,1,1,1,3027,0-5
Não aceita,Mobiliado,Metrô próx.,Apartamento,Centro,40,1,0,0,1636,16-20
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Centro,25,1,0,0,1372,0-5
Não aceita,Sem mobília,Metrô próx.,Studio,Centro,20,1,0,0,2129,6-10
Não aceita,Mobiliado,Metrô próx.,Apartamento,Liberdade,45,1,1,1,2403,6-10
Aceita pet,Sem mobília,Metrô próx.,Studio,Liberdade,30,1,0,0,1360,0-5
Aceita pet,Sem mobília,Metrô próx.,Studio,Centro,30,1,0,0,1377,0-5
Não aceita,Sem mobília,Metrô próx.,Studio,Bela Vista,16,1,1,0,1478,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Liberdade,78,1,0,0,1753,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Bela Vista,45,1,1,1,2939,0-5
Aceita pet,Sem mobília,Metrô próx.,Studio,Bela Vista,53,1,1,0,1878,-
Aceita pet,Sem mobília,Metrô próx.,Studio,Liberdade,29,1,0,0,2298,6-10
Não aceita,Mobiliado,Metrô próx.,Studio,Santa Cecília,42,1,0,0,3165,6-10
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Santa Cecília,40,1,0,0,3162,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Consolação,45,1,0,0,2286,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Bela Vista,35,1,0,0,3532,16-20
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Consolação,37,1,0,0,4446,16-20
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Centro,75,1,0,0,1591,0-5
Aceita pet,Sem mobília,Metrô próx.,Studio,Consolação,35,1,1,1,3328,0-5
Não aceita,Sem mobília,Metrô próx.,Apartamento,Liberdade,34,1,0,0,1850,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Liberdade,45,2,0,0,2568,0-5
Não aceita,Mobiliado,Metrô próx.,Apartamento,Santa Cecília,36,1,0,0,2644,0-5
Aceita pet,Mobiliado,Metrô próx.,Studio,Santa Cecília,28,1,0,0,1999,6-10
Não aceita,Sem mobília,Metrô próx.,Studio,Centro,28,1,0,0,1339,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Liberdade,45,2,0,0,2282,20+
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Consolação,75,2,1,1,4429,16-20
Não aceita,Mobiliado,Metrô próx.,Studio,Bela Vista,34,1,0,0,2659,6-10
Aceita pet,Mobiliado,Metrô próx.,Studio,Consolação,46,1,0,1,2868,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Aclimação,48,2,0,1,3184,16-20
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Bela Vista,40,1,1,0,2872,16-20
Não aceita,Sem mobília,Metrô próx.,Studio,Bela Vista,45,1,0,1,3302,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Bela Vista,51,1,0,0,2208,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Liberdade,45,2,0,0,2568,0-5
Não aceita,Mobiliado,Metrô próx.,Apartamento,Centro,90,2,0,0,3379,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Bela Vista,86,2,0,1,3061,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Liberdade,64,2,1,1,3312,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Liberdade,45,2,0,0,2282,20+
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Consolação,75,2,1,1,4429,16-20
Não aceita,Mobiliado,Metrô próx.,Studio,Bela Vista,34,1,0,0,2659,6-10
Aceita pet,Sem mobília,Metrô próx.,Studio,Centro,25,1,0,0,1333,0-5
Aceita pet,Mobiliado,Metrô próx.,Studio,Bela Vista,28,1,1,0,2514,6-10
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Bela Vista,120,3,2,0,7559,11-15
Aceita pet,Sem mobília,Metrô próx.,Studio,Liberdade,22,1,0,0,2464,20+
Não aceita,Sem mobília,Metrô próx.,Studio,Liberdade,25,1,0,0,2601,0-5
Não aceita,Sem mobília,Metrô próx.,Studio,Liberdade,25,1,0,0,2653,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Bela Vista,103,3,1,1,4808,0-5
Não aceita,Sem mobília,Metrô próx.,Studio,Bela Vista,33,1,0,0,4681,11-15
Não aceita,Sem mobília,Metrô próx.,Apartamento,Higienópolis,138,3,0,1,4891,6-10
Aceita pet,Sem mobília,Metrô próx.,Casa,Cambuci,60,1,0,0,999,-
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Centro,40,1,1,0,2063,11-15
Não aceita,Sem mobília,Metrô próx.,Studio,Santa Cecília,34,1,0,0,1599,0-5
Não aceita,Sem mobília,Metrô próx.,Studio,Bela Vista,23,1,0,0,1409,0-5
Aceita pet,Sem mobília,Metrô próx.,Studio,Bela Vista,40,1,0,0,1408,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Consolação,111,3,0,0,3599,6-10
Aceita pet,Sem mobília,Metrô próx.,Casa,Cambuci,60,1,0,0,999,-
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Mooca,36,1,0,1,2220,11-15
Aceita pet,Sem mobília,Metrô próx.,Studio,Centro,30,1,0,0,2116,0-5
Aceita pet,Sem mobília,Metrô próx.,Studio,Bela Vista,30,1,0,0,1825,11-15
Aceita pet,Sem mobília,Metrô próx.,Studio,Bela Vista,30,1,0,1,1582,6-10
Não aceita,Sem mobília,Metrô próx.,Apartamento,Bela Vista,28,1,0,0,2159,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Consolação,54,1,1,1,2752,16-20
Não aceita,Sem mobília,Metrô próx.,Studio,Bela Vista,25,1,1,0,2118,6-10
Aceita pet,Mobiliado,Metrô próx.,Studio,Mooca,37,1,1,0,1920,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Liberdade,33,1,0,0,2235,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Bela Vista,41,1,1,1,3425,11-15
Não aceita,Mobiliado,Metrô próx.,Apartamento,Santa Cecília,48,1,1,0,2708,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Consolação,180,3,0,1,5962,6-10
Não aceita,Mobiliado,Metrô próx.,Apartamento,Bela Vista,35,1,0,1,4799,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Liberdade,33,1,0,0,2235,6-10
Aceita pet,Sem mobília,Metrô próx.,Studio,Mooca,38,1,0,0,1413,0-5
Não aceita,Sem mobília,Metrô próx.,Studio,Centro,22,1,1,0,1654,0-5
Aceita pet,Mobiliado,Metrô próx.,Studio,Santa Cecília,38,1,0,1,3485,11-15
Não aceita,Mobiliado,Metrô próx.,Apartamento,Bela Vista,45,1,0,0,2098,6-10
Aceita pet,Mobiliado,Metrô próx.,Studio,Santa Cecília,30,1,0,1,3221,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Higienópolis,140,4,1,1,5296,6-10
Aceita pet,Sem mobília,Metrô próx.,Studio,Mooca,38,1,0,0,1413,0-5
Não aceita,Sem mobília,Metrô próx.,Apartamento,Consolação,55,3,0,1,3054,6-10
Aceita pet,Mobiliado,Metrô próx.,Studio,Santa Cecília,38,1,0,1,3485,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Mooca,34,1,0,0,1913,6-10
Não aceita,Sem mobília,Metrô próx.,Studio,Centro,35,1,0,0,1345,6-10
Não aceita,Mobiliado,Metrô próx.,Apartamento,Centro,39,1,0,0,1951,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Mooca,45,2,0,0,2797,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Bela Vista,50,1,0,1,3392,11-15
Não aceita,Sem mobília,Metrô próx.,Apartamento,Consolação,50,1,1,1,3259,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Santa Cecília,43,1,0,0,1651,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Centro,38,1,1,0,2044,0-5
Não aceita,Mobiliado,Metrô próx.,Studio,Consolação,40,1,0,0,3233,11-15
Aceita pet,Mobiliado,Metrô próx.,Studio,Santa Cecília,26,1,0,0,2258,0-5
Aceita pet,Mobiliado,Metrô próx.,Studio,Consolação,25,1,1,0,2186,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Brás,71,2,0,0,2771,16-20
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Consolação,36,1,0,0,2249,6-10
Não aceita,Mobiliado,Metrô próx.,Studio,Consolação,49,1,0,1,3335,11-15
Aceita pet,Sem mobília,Metrô próx.,Studio,Centro,50,1,0,0,1943,0-5
Não aceita,Sem mobília,Não próx.,Apartamento,Aclimação,70,2,0,1,3244,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Centro,52,1,0,0,1510,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Centro,40,1,0,0,1673,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Aclimação,55,1,0,0,2783,6-10
Aceita pet,Sem mobília,Metrô próx.,Studio,Centro,45,1,0,0,1385,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Brás,60,2,0,1,2374,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Paraíso,130,3,1,1,5848,0-5
Aceita pet,Sem mobília,Metrô próx.,Studio,Centro,33,1,0,0,1442,0-5
Aceita pet,Sem mobília,Não próx.,Casa,Cambuci,500,4,3,0,7292,-
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Liberdade,67,3,0,1,2992,0-5
Não aceita,Mobiliado,Metrô próx.,Studio,Bela Vista,30,1,0,0,2364,16-20
Aceita pet,Mobiliado,Metrô próx.,Studio,Liberdade,28,1,0,0,2006,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Bela Vista,50,1,0,1,2472,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Bom Retiro,156,3,1,1,4073,11-15
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Liberdade,35,1,0,0,1721,0-5
Aceita pet,Mobiliado,Metrô próx.,Studio,Centro,28,1,1,0,2314,6-10
Aceita pet,Sem mobília,Metrô próx.,Studio,Consolação,27,1,1,0,1574,16-20
Não aceita,Sem mobília,Metrô próx.,Apartamento,Consolação,48,1,1,1,3905,6-10
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Consolação,55,1,1,1,5009,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Aclimação,90,2,2,1,6429,20+
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Bom Retiro,156,3,1,1,4073,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Higienópolis,306,3,0,2,12720,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Brás,45,2,0,0,1659,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Consolação,41,1,0,0,2252,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Bela Vista,75,2,0,0,3143,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Bom Retiro,64,2,0,1,2695,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Liberdade,127,2,2,1,5001,16-20
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Bela Vista,202,3,1,1,5891,11-15
Não aceita,Sem mobília,Não próx.,Apartamento,Higienópolis,480,4,2,0,21060,0-5
Não aceita,Mobiliado,Metrô próx.,Apartamento,Aclimação,40,1,0,1,2476,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Mooca,64,2,1,1,3023,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Santa Cecília,40,1,0,0,1620,6-10
Não aceita,Sem mobília,Metrô próx.,Apartamento,Centro,45,1,1,0,1757,0-5
Não aceita,Sem mobília,Metrô próx.,Apartamento,Higienópolis,30,1,0,0,2207,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Consolação,50,1,1,0,2687,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Consolação,22,1,0,0,2533,0-5
Aceita pet,Sem mobília,Metrô próx.,Studio,Mooca,33,1,1,1,2087,16-20
Aceita pet,Mobiliado,Metrô próx.,Studio,Bela Vista,35,1,1,1,2238,6-10
Não aceita,Sem mobília,Não próx.,Casa,Aclimação,22,1,1,0,992,-
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Santa Cecília,40,1,0,0,1620,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Aclimação,45,1,0,0,1520,0-5
Não aceita,Sem mobília,Metrô próx.,Studio,Santa Cecília,35,1,0,0,2526,16-20
Aceita pet,Sem mobília,Metrô próx.,Studio,Consolação,30,1,0,0,1592,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Santa Cecília,60,1,1,1,3899,11-15
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Bela Vista,60,2,0,1,6144,16-20
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Bela Vista,79,3,0,2,4284,6-10
Aceita pet,Sem mobília,Metrô próx.,Studio,Consolação,30,1,0,0,2463,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Bela Vista,50,1,0,0,1818,11-15
Não aceita,Sem mobília,Metrô próx.,Casa,Bela Vista,100,2,0,0,4272,-
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Consolação,64,1,0,0,3945,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Consolação,102,3,1,1,4307,0-5
Não aceita,Mobiliado,Metrô próx.,Apartamento,Bela Vista,37,1,1,1,2984,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Bela Vista,100,3,0,1,4349,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Santa Cecília,25,1,0,0,3043,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Bela Vista,100,3,0,1,4316,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Consolação,128,2,0,1,9817,6-10
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Bela Vista,400,4,2,3,12350,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Santa Cecília,31,1,0,1,2422,6-10
Não aceita,Mobiliado,Metrô próx.,Apartamento,Mooca,43,2,0,0,1935,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Consolação,35,1,1,1,3337,6-10
Não aceita,Sem mobília,Metrô próx.,Studio,Centro,30,1,0,0,1407,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Consolação,50,1,1,0,2617,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Barra Funda,70,2,1,0,5313,20+
Não aceita,Sem mobília,Metrô próx.,Studio,Bela Vista,30,1,1,1,4104,6-10
Não aceita,Sem mobília,Não próx.,Apartamento,Cambuci,82,3,1,1,10980,0-5
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Bela Vista,140,3,3,2,12240,16-20
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Paraíso,148,3,3,0,17320,6-10
Aceita pet,Sem mobília,Metrô próx.,Studio,Santa Cecília,45,1,0,0,2050,16-20
Aceita pet,Sem mobília,Metrô próx.,Studio,Centro,45,1,0,0,1664,11-15
Não aceita,Sem mobília,Metrô próx.,Apartamento,Centro,45,1,1,0,1757,0-5
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Consolação,36,1,0,0,1414,6-10
Aceita pet,Mobiliado,Metrô próx.,Apartamento,Consolação,60,1,1,1,5266,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Bela Vista,80,3,0,2,4559,6-10
Aceita pet,Sem mobília,Metrô próx.,Studio,Consolação,35,1,0,0,2244,6-10
Não aceita,Mobiliado,Metrô próx.,Apartamento,Jardim Paulista,38,1,0,1,4352,11-15
Não aceita,Sem mobília,Metrô próx.,Studio,Bela Vista,30,1,1,1,4103,6-10
Não aceita,Mobiliado,Metrô próx.,Apartamento,Bela Vista,55,2,1,1,6081,6-10
Não aceita,Sem mobília,Metrô próx.,Studio,Consolação,27,1,0,1,2826,6-10
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Santa Cecília,44,1,0,0,1514,0-5
Aceita pet,Sem mobília,Metrô próx.,Studio,Santa Cecília,32,1,1,1,2970,0-5
Aceita pet,Sem mobília,Não próx.,Apartamento,Brás,47,1,0,0,1740,-
Não aceita,Mobiliado,Metrô próx.,Apartamento,Consolação,50,2,0,1,3670,11-15
Aceita pet,Sem mobília,Metrô próx.,Apartamento,Aclimação,80,3,1,2,3963,0-5
Não aceita,Sem mobília,Metrô próx.,Studio,Santa Cecília,30,1,0,0,1351,0-5
Não aceita,Mobiliado,Metrô próx.,Studio,Consolação,25,1,0,0,2135,6-10
