Title,Address,Area,Bedroom,Garage,Floor,Pet,Furniture,Subway,Rent,Condominium,Taxes,Fire Insurance,Services,Total,Text
"Apartamento para alugar com 2 quartos, 52m²","Rua Bela Cintra, Consolação, São Paulo",,,,,,,,,,,,,,"Baixou o preço
Apartamento selecionado
Rua Bela Cintra
Consolação, São Paulo
52 m² 2 quartos
Aluguel R$ 3.200
Total R$ 3.841"
"Apartamento para alugar com 1 quarto, 38m²","Rua Vitorino Carmilo, Bom Retiro, São Paulo",38 m²,1 quarto,Sem vaga,11º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 1.350","Condomínio
R$ 495","IPTU
R$ 0","Seguro incêndio
R$ 18",,"Total
R$ 1.863","Apartamento
Rua Vitorino Carmilo
Bom Retiro, São Paulo
38 m² 1 quarto
Aluguel R$ 1.350
Total R$ 1.863"
"Studio para alugar com 1 quarto, 20m²","Rua Almirante Brasil, Mooca, São Paulo",20 m²,1 quarto,Sem vaga,-,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 2.060","Condomínio
R$ 0","IPTU
R$ 0","Seguro incêndio
R$ 27","Taxa de serviço
R$ 41","Total
R$ 2.128","Studio e kitnet
Rua Almirante Brasil
Mooca, São Paulo
20 m² 1 quarto
Aluguel R$ 2.060
Total R$ 2.087"
"Studio para alugar com 1 quarto, 20m²","Rua Almirante Brasil, Mooca, São Paulo",20 m²,1 quarto,Sem vaga,2º andar,Não aceita,Mobiliado,Metrô próx.,"Aluguel
R$ 2.060","Condomínio
Incluso","IPTU
R$ 0","Seguro incêndio
R$ 27","Taxa de serviço
R$ 41","Total
R$ 2.128","Studio e kitnet
Rua Almirante Brasil
Mooca, São Paulo
20 m² 1 quarto
Aluguel R$ 2.060
Total R$ 2.087"
"Studio para alugar com 1 quarto, 20m²","Rua Almirante Brasil, Mooca, São Paulo",20 m²,1 quarto,Sem vaga,1º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 2.060","Condomínio
Incluso","IPTU
R$ 0","Seguro incêndio
R$ 27","Taxa de serviço
R$ 41","Total
R$ 2.128","Studio e kitnet
Rua Almirante Brasil
Mooca, São Paulo
20 m² 1 quarto
Aluguel R$ 2.060
Total R$ 2.087"
"Studio para alugar com 1 quarto, 20m²","Rua Almirante Brasil, Mooca, São Paulo",20 m²,1 quarto,Sem vaga,1º andar,Não aceita,Mobiliado,Metrô próx.,"Aluguel
R$ 2.060","Condomínio
Incluso","IPTU
R$ 0","Seguro incêndio
R$ 27","Taxa de serviço
R$ 41","Total
R$ 2.128","Studio e kitnet
Rua Almirante Brasil
Mooca, São Paulo
20 m² 1 quarto
Aluguel R$ 2.060
Total R$ 2.087"
"Studio para alugar com 1 quarto, 20m²","Rua Almirante Brasil, Mooca, São Paulo",20 m²,1 quarto,Sem vaga,1º andar,Não aceita,Mobiliado,Metrô próx.,"Aluguel
R$ 1.950","Condomínio
Incluso","IPTU
R$ 0","Seguro incêndio
R$ 25","Taxa de serviço
R$ 39","Total
R$ 2.014","Studio e kitnet
Rua Almirante Brasil
Mooca, São Paulo
20 m² 1 quarto
Aluguel R$ 1.950
Total R$ 1.975"
"Studio para alugar com 1 quarto, 35m²","Alameda Barros, Santa Cecília, São Paulo",35 m²,1 quarto,Sem vaga,4º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 1.210","Condomínio
R$ 369","IPTU
R$ 52","Seguro incêndio
R$ 16",,"Total
R$ 1.647","Studio e kitnet
Alameda Barros
Santa Cecília, São Paulo
35 m² 1 quarto
Aluguel R$ 1.210
Total R$ 1.647"
"Apartamento para alugar com 2 quartos, 91m²","Rua São Carlos do Pinhal, Bela Vista, São Paulo",91 m²,2 quartos,1 vaga,8º andar,Não aceita,Mobiliado,Metrô próx.,"Aluguel
R$ 3.176","Condomínio
R$ 1.020","IPTU
R$ 204","Seguro incêndio
R$ 41","Taxa de serviço
R$ 64","Total
R$ 4.505","Apartamento
Exclusivo
Rua São Carlos do Pinhal
Bela Vista, São Paulo
91 m² 2 quartos
Aluguel R$ 3.176
Total R$ 4.441"
"Studio para alugar com 1 quarto, 17m²","Rua Paraíso, Aclimação, São Paulo",17 m²,1 quarto,Sem vaga,1º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 1.900","Condomínio
R$ 0","IPTU
R$ 38","Seguro incêndio
R$ 25","Taxa de serviço
R$ 38","Total
R$ 2.001","Studio e kitnet
Rua Paraíso
Aclimação, São Paulo
17 m² 1 quarto
Aluguel R$ 1.900
Total R$ 1.963"
"Studio para alugar com 1 quarto, 17m²","Rua Paraíso, Aclimação, São Paulo",17 m²,1 quarto,Sem vaga,1º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 1.900","Condomínio
R$ 0","IPTU
R$ 38","Seguro incêndio
R$ 25","Taxa de serviço
R$ 38","Total
R$ 2.001","Studio e kitnet
Rua Paraíso
Aclimação, São Paulo
17 m² 1 quarto
Aluguel R$ 1.900
Total R$ 1.963"
"Studio para alugar com 1 quarto, 17m²","Rua Paraíso, Aclimação, São Paulo",17 m²,1 quarto,Sem vaga,1º andar,Não aceita,Mobiliado,Metrô próx.,"Aluguel
R$ 1.900","Condomínio
R$ 0","IPTU
R$ 38","Seguro incêndio
R$ 25","Taxa de serviço
R$ 38","Total
R$ 2.001","Studio e kitnet
Rua Paraíso
Aclimação, São Paulo
17 m² 1 quarto
Aluguel R$ 1.900
Total R$ 1.963"
"Studio para alugar com 1 quarto, 12m²","Rua Paraíso, Aclimação, São Paulo",12 m²,1 quarto,Sem vaga,1º andar,Não aceita,Mobiliado,Metrô próx.,"Aluguel
R$ 1.900","Condomínio
R$ 0","IPTU
R$ 38","Seguro incêndio
R$ 25","Taxa de serviço
R$ 38","Total
R$ 2.001","Studio e kitnet
Rua Paraíso
Aclimação, São Paulo
12 m² 1 quarto
Aluguel R$ 1.900
Total R$ 1.963"
"Apartamento para alugar com 1 quarto, 40m²","Rua: Rua Luiz Coelho, Consolação, São Paulo",40 m²,1 quarto,1 vaga,6º andar,Não aceita,Mobiliado,Metrô próx.,"Aluguel
R$ 1.200","Condomínio
R$ 1.795","IPTU
R$ 211","Seguro incêndio
R$ 16",,"Total
R$ 3.222","Apartamento
Rua: Rua Luiz Coelho
Consolação, São Paulo
40 m² 1 quarto
Aluguel R$ 1.200
Total R$ 3.222"
"Apartamento para alugar com 2 quartos, 80m²","Rua Augusta, Consolação, São Paulo",80 m²,2 quartos,Sem vaga,6º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 2.667","Condomínio
R$ 850","IPTU
R$ 125","Seguro incêndio
R$ 34",,"Total
R$ 3.676","Apartamento
Rua Augusta
Consolação, São Paulo
80 m² 2 quartos
Aluguel R$ 2.667
Total R$ 3.676"
"Apartamento para alugar com 1 quarto, 80m²","Rua Almirante Marques de Leão, Bela Vista, São Paulo",80 m²,1 quarto,1 vaga,10º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 3.000","Condomínio
R$ 950","IPTU
R$ 109","Seguro incêndio
R$ 39","Taxa de serviço
R$ 60","Total
R$ 4.158","Apartamento
Rua Almirante Marques de Leão
Bela Vista, São Paulo
80 m² 1 quarto
Aluguel R$ 3.000
Total R$ 4.098"
"Apartamento para alugar com 2 quartos, 59m²","Rua Clímaco Barbosa, Cambuci, São Paulo",59 m²,2 quartos,1 vaga,2º andar,Aceita pet,Sem mobília,Não próx.,"Aluguel
R$ 980","Condomínio
R$ 700","IPTU
R$ 55","Seguro incêndio
R$ 13","Taxa de serviço
R$ 20","Total
R$ 1.768","Apartamento
Exclusivo
Rua Clímaco Barbosa
Cambuci, São Paulo
59 m² 2 quartos
Aluguel R$ 980
Total R$ 1.748"
"Studio para alugar com 1 quarto, 42m²","Rua do Paraíso, Aclimação, São Paulo",42 m²,1 quarto,Sem vaga,10º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 2.560","Condomínio
R$ 750","IPTU
R$ 125","Seguro incêndio
R$ 33","Taxa de serviço
R$ 51","Total
R$ 3.519","Baixou o preço
Studio e kitnet
Exclusivo
Rua do Paraíso
Aclimação, São Paulo
42 m² 1 quarto
Aluguel R$ 2.560
Total R$ 3.468"
"Studio para alugar com 1 quarto, 30m²","Rua Bela Cintra, Consolação, São Paulo",,,,,,,,,,,,,,"Studio e kitnet selecionado
Rua Bela Cintra
Consolação, São Paulo
30 m² 1 quarto
Aluguel R$ 890
Total R$ 2.566"
"Studio para alugar com 1 quarto, 50m²","Rua Borges de Figueiredo, Mooca, São Paulo",50 m²,"1 quarto
(1 suíte)",1 vaga,9º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 2.500","Condomínio
R$ 1.010","IPTU
R$ 28","Seguro incêndio
R$ 32","Taxa de serviço
R$ 50","Total
R$ 3.620","Baixou o preço
Studio e kitnet
Rua Borges de Figueiredo
Mooca, São Paulo
50 m² 1 quarto
Aluguel R$ 2.500
Total R$ 3.570"
"Apartamento para alugar com 3 quartos, 114m²","Rua Topázio, Aclimação, São Paulo",114 m²,3 quartos,2 vagas,9º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 3.350","Condomínio
R$ 900","IPTU
R$ 100","Seguro incêndio
R$ 43","Taxa de serviço
R$ 67","Total
R$ 4.460","Apartamento
Rua Topázio
Aclimação, São Paulo
114 m² 3 quartos
Aluguel R$ 3.350
Total R$ 4.393"
"Apartamento para alugar com 3 quartos, 120m²","Rua Maria Figueiredo, Paraíso, São Paulo",,,,,,,,,,,,,,"Apartamento selecionado
Rua Maria Figueiredo
Paraíso, São Paulo
120 m² 3 quartos
Aluguel R$ 4.500
Total R$ 6.557"
"Apartamento para alugar com 1 quarto, 48m²","Rua Carlos Sampaio, Bela Vista, São Paulo",48 m²,"1 quarto
(1 suíte)",Sem vaga,3º andar,Não aceita,Mobiliado,Metrô próx.,"Aluguel
R$ 2.280","Condomínio
R$ 1.550","IPTU
R$ 162","Seguro incêndio
R$ 29","Taxa de serviço
R$ 46","Total
R$ 4.067","Apartamento
Rua Carlos Sampaio
Bela Vista, São Paulo
48 m² 1 quarto
Aluguel R$ 2.280
Total R$ 4.021"
"Apartamento para alugar com 2 quartos, 90m²","Avenida Paulista, Jardim Paulista, São Paulo",90 m²,"2 quartos
(1 suíte)",Sem vaga,10º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 4.000","Condomínio
R$ 950","IPTU
R$ 0","Seguro incêndio
R$ 51",,"Total
R$ 5.001","Apartamento
Exclusivo
Avenida Paulista
Jardim Paulista, São Paulo
90 m² 2 quartos
Aluguel R$ 4.000
Total R$ 5.001"
"Apartamento para alugar com 3 quartos, 130m²","Rua Itacolomi, Higienópolis, São Paulo",130 m²,"3 quartos
(1 suíte)",Sem vaga,6º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 5.000","Condomínio
R$ 1.713","IPTU
R$ 27","Seguro incêndio
R$ 64",,"Total
R$ 6.804","Apartamento
Rua Itacolomi
Higienópolis, São Paulo
130 m² 3 quartos
Aluguel R$ 5.000
Total R$ 6.804"
"Apartamento para alugar com 2 quartos, 100m²","Rua Caconde, Jardim Paulista, São Paulo",100 m²,2 quartos,1 vaga,7º andar,Aceita pet,Sem mobília,Não próx.,"Aluguel
R$ 3.400","Condomínio
R$ 1.382","IPTU
R$ 297","Seguro incêndio
R$ 44",,"Total
R$ 5.123","Anúncio novo
Apartamento
Rua Caconde
Jardim Paulista, São Paulo
100 m² 2 quartos
Aluguel R$ 3.400
Total R$ 5.123"
"Apartamento para alugar com 4 quartos, 145m²","Rua Vasconcelos Drumond, Cambuci, São Paulo",145 m²,"4 quartos
(2 suítes)",3 vagas,3º andar,Aceita pet,Sem mobília,Não próx.,"Aluguel
R$ 4.000","Condomínio
R$ 1.683","IPTU
R$ 681","Seguro incêndio
R$ 51","Taxa de serviço
R$ 80","Total
R$ 6.495","Anúncio novo
Apartamento
Rua Vasconcelos Drumond
Cambuci, São Paulo
145 m² 4 quartos
Aluguel R$ 4.000
Total R$ 6.415"
"Apartamento para alugar com 1 quarto, 38m²","Rua Sampaio Viana, Paraíso, São Paulo",,,,,,,,,,,,,,"Apartamento selecionado
Rua Sampaio Viana
Paraíso, São Paulo
38 m² 1 quarto
Aluguel R$ 3.980
Total R$ 4.904"
"Apartamento para alugar com 2 quartos, 115m²","Rua Doutor Neto de Araújo, Vila Mariana, São Paulo",115 m²,"2 quartos
(2 suítes)",1 vaga,20º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 5.500","Condomínio
R$ 1.427","IPTU
R$ 209","Seguro incêndio
R$ 70","Taxa de serviço
R$ 110","Total
R$ 7.316","Anúncio novo
Apartamento
Rua Doutor Neto de Araújo
Vila Mariana, São Paulo
115 m² 2 quartos
Aluguel R$ 5.500
Total R$ 7.206"
"Apartamento para alugar com 2 quartos, 115m²","Alameda Joaquim Eugênio de Lima, Jardim Paulista, São Paulo",115 m²,"2 quartos
(1 suíte)",1 vaga,9º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 3.380","Condomínio
R$ 1.518","IPTU
R$ 0","Seguro incêndio
R$ 43",,"Total
R$ 4.941","Anúncio novo
Baixou o preço
Apartamento
Alameda Joaquim Eugênio de Lima
Jardim Paulista, São Paulo
115 m² 2 quartos
Aluguel R$ 3.380
Total R$ 4.941"
"Apartamento para alugar com 1 quarto, 42m²","Alameda Campinas, Jardim Paulista, São Paulo",,,,,,,,,,,,,,"Apartamento selecionado
Alameda Campinas
Jardim Paulista, São Paulo
42 m² 1 quarto
Aluguel R$ 3.500
Total R$ 4.645"
"Apartamento para alugar com 3 quartos, 130m²","Rua Minas Gerais, Higienópolis, São Paulo",130 m²,"3 quartos
(1 suíte)",1 vaga,3º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 3.901","Condomínio
R$ 800","IPTU
R$ 0","Seguro incêndio
R$ 50",,"Total
R$ 4.751","Anúncio novo
Apartamento
Rua Minas Gerais
Higienópolis, São Paulo
130 m² 3 quartos
Aluguel R$ 3.901
Total R$ 4.751"
"Apartamento para alugar com 3 quartos, 100m²","Avenida Higienópolis, Higienópolis, São Paulo",100 m²,"3 quartos
(1 suíte)",2 vagas,5º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 6.000","Condomínio
R$ 1.400","IPTU
R$ 486","Seguro incêndio
R$ 77",,"Total
R$ 7.963","Apartamento
Avenida Higienópolis
Higienópolis, São Paulo
100 m² 3 quartos
Aluguel R$ 6.000
Total R$ 7.963"
"Apartamento para alugar com 2 quartos, 147m²","Alameda Barros, Santa Cecília, São Paulo",147 m²,2 quartos,1 vaga,8º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 3.200","Condomínio
R$ 1.400","IPTU
R$ 314","Seguro incêndio
R$ 41",,"Total
R$ 4.955","Baixou o preço
Apartamento
Exclusivo
Alameda Barros
Santa Cecília, São Paulo
147 m² 2 quartos
Aluguel R$ 3.200
Total R$ 4.955"
"Apartamento para alugar com 3 quartos, 198m²","Avenida Paes de Barros, Mooca, São Paulo",198 m²,"3 quartos
(1 suíte)",2 vagas,12º andar,Aceita pet,Sem mobília,Não próx.,"Aluguel
R$ 4.100","Condomínio
R$ 1.200","IPTU
R$ 97","Seguro incêndio
R$ 52","Taxa de serviço
R$ 82","Total
R$ 5.531","Anúncio novo
Baixou o preço
Apartamento
Avenida Paes de Barros
Mooca, São Paulo
198 m² 3 quartos
Aluguel R$ 4.100
Total R$ 5.449"
"Apartamento para alugar com 2 quartos, 200m²","Rua Aureliano Coutinho, Santa Cecília, São Paulo",200 m²,"2 quartos
(1 suíte)",1 vaga,7º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 3.104","Condomínio
R$ 1.850","IPTU
R$ 292","Seguro incêndio
R$ 40",,"Total
R$ 5.286","Visualizado
Apartamento
Rua Aureliano Coutinho
Santa Cecília, São Paulo
200 m² 2 quartos
Aluguel R$ 3.104
Total R$ 5.286"
"Apartamento para alugar com 3 quartos, 170m²","Rua Aracaju, Higienópolis, São Paulo",170 m²,"3 quartos
(1 suíte)",2 vagas,4º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 5.100","Condomínio
R$ 1.380","IPTU
R$ 429","Seguro incêndio
R$ 65",,"Total
R$ 6.974","Baixou o preço
Apartamento
Exclusivo
Rua Aracaju
Higienópolis, São Paulo
170 m² 3 quartos
Aluguel R$ 5.100
Total R$ 6.974"
"Apartamento para alugar com 1 quarto, 27m²","Rua Batataes, Jardim Paulista, São Paulo",27 m²,"1 quarto
(1 suíte)",Sem vaga,18º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 3.100","Condomínio
R$ 807","IPTU
R$ 203","Seguro incêndio
R$ 40",,"Total
R$ 4.150","Apartamento
Rua Batataes
Jardim Paulista, São Paulo
27 m² 1 quarto
Aluguel R$ 3.100
Total R$ 4.150"
"Apartamento para alugar com 3 quartos, 164m²","Rua Sergipe, Higienópolis, São Paulo",164 m²,3 quartos,2 vagas,17º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 5.400","Condomínio
R$ 1.400","IPTU
R$ 472","Seguro incêndio
R$ 69",,"Total
R$ 7.341","Apartamento
Exclusivo
Rua Sergipe
Higienópolis, São Paulo
164 m² 3 quartos
Aluguel R$ 5.400
Total R$ 7.341"
"Apartamento para alugar com 2 quartos, 104m²","Rua Batataes, Jardim Paulista, São Paulo",104 m²,"2 quartos
(1 suíte)",Sem vaga,1º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 4.500","Condomínio
R$ 2.000","IPTU
R$ 41","Seguro incêndio
R$ 58",,"Total
R$ 6.599","Apartamento
Rua Batataes
Jardim Paulista, São Paulo
104 m² 2 quartos
Aluguel R$ 4.500
Total R$ 6.599"
"Apartamento para alugar com 2 quartos, 66m²","Rua Apeninos, Aclimação, São Paulo",66 m²,2 quartos,1 vaga,20º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 5.500","Condomínio
R$ 1.136","IPTU
R$ 113","Seguro incêndio
R$ 70","Taxa de serviço
R$ 110","Total
R$ 6.929","Apartamento
Rua Apeninos
Aclimação, São Paulo
66 m² 2 quartos
Aluguel R$ 5.500
Total R$ 6.819"
"Apartamento para alugar com 2 quartos, 107m²","Alameda Jaú, Jardim Paulista, São Paulo",107 m²,"2 quartos
(2 suítes)",2 vagas,2º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 11.000","Condomínio
R$ 1.800","IPTU
R$ 417","Seguro incêndio
R$ 140",,"Total
R$ 13.360","Apartamento
Exclusivo
Alameda Jaú
Jardim Paulista, São Paulo
107 m² 2 quartos
Aluguel R$ 11.000
Total R$ 13.360"
"Apartamento para alugar com 3 quartos, 110m²","Rua Manuel da Nóbrega, Paraíso, São Paulo",110 m²,"3 quartos
(1 suíte)",2 vagas,14º andar,Aceita pet,Mobiliado,Metrô próx.,"Aluguel
R$ 11.200","Condomínio
R$ 1.540","IPTU
R$ 247","Seguro incêndio
R$ 142","Taxa de serviço
R$ 224","Total
R$ 13.350","Apartamento
Rua Manuel da Nóbrega
Paraíso, São Paulo
110 m² 3 quartos
Aluguel R$ 11.200
Total R$ 13.130"
"Apartamento para alugar com 4 quartos, 320m²","Rua São Vicente de Paula, Santa Cecília, São Paulo",320 m²,"4 quartos
(4 suítes)",4 vagas,4º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 10.000","Condomínio
R$ 5.400","IPTU
R$ 175","Seguro incêndio
R$ 127",,"Total
R$ 15.700","Apartamento
Rua São Vicente de Paula
Santa Cecília, São Paulo
320 m² 4 quartos
Aluguel R$ 10.000
Total R$ 15.700"
"Apartamento para alugar com 3 quartos, 110m²","Rua Bahia, Higienópolis, São Paulo",110 m²,"3 quartos
(1 suíte)",2 vagas,2º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 3.800","Condomínio
R$ 2.300","IPTU
R$ 875","Seguro incêndio
R$ 49",,"Total
R$ 7.024","Baixou o preço
Apartamento
Rua Bahia
Higienópolis, São Paulo
110 m² 3 quartos
Aluguel R$ 3.800
Total R$ 7.024"
"Apartamento para alugar com 4 quartos, 302m²","Rua Pará, Higienópolis, São Paulo",302 m²,"4 quartos
(4 suítes)",4 vagas,6º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 15.000","Condomínio
R$ 4.733","IPTU
R$ 1.791","Seguro incêndio
R$ 191",,"Total
R$ 21.720","Apartamento
Rua Pará
Higienópolis, São Paulo
302 m² 4 quartos
Aluguel R$ 15.000
Total R$ 21.720"
"Apartamento para alugar com 4 quartos, 200m²","Rua Mario Amaral, Paraíso, São Paulo",,,,,,,,,,,,,,"Apartamento selecionado
Rua Mario Amaral
Paraíso, São Paulo
200 m² 4 quartos
Aluguel R$ 12.000
Total R$ 16.210"
"Apartamento para alugar com 3 quartos, 257m²","Rua Doutor Veiga Filho, Higienópolis, São Paulo",,,,,,,,,,,,,,"Apartamento selecionado
Rua Doutor Veiga Filho
Higienópolis, São Paulo
257 m² 3 quartos
Aluguel R$ 5.500
Total R$ 9.044"
"Apartamento para alugar com 3 quartos, 280m²","Rua Haddock Lobo, Jardim Paulista, São Paulo",280 m²,"3 quartos
(1 suíte)",2 vagas,3º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 8.000","Condomínio
R$ 3.350","IPTU
R$ 662","Seguro incêndio
R$ 102",,"Total
R$ 12.110","Apartamento
Rua Haddock Lobo
Jardim Paulista, São Paulo
280 m² 3 quartos
Aluguel R$ 8.000
Total R$ 12.110"
"Apartamento para alugar com 2 quartos, 345m²","Rua Haddock Lobo, Consolação, São Paulo",345 m²,2 quartos,2 vagas,4º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 12.000","Condomínio
R$ 3.655","IPTU
R$ 783","Seguro incêndio
R$ 153",,"Total
R$ 16.590","Apartamento
Exclusivo
Rua Haddock Lobo
Consolação, São Paulo
345 m² 2 quartos
Aluguel R$ 12.000
Total R$ 16.590"
"Apartamento para alugar com 3 quartos, 380m²","Rua Doutor Veiga Filho, Santa Cecília, São Paulo",380 m²,"3 quartos
(3 suítes)",1 vaga,10º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 15.000","Condomínio
R$ 3.000","IPTU
R$ 267","Seguro incêndio
R$ 191",,"Total
R$ 18.460","Apartamento
Rua Doutor Veiga Filho
Santa Cecília, São Paulo
380 m² 3 quartos
Aluguel R$ 15.000
Total R$ 18.460"
"Apartamento para alugar com 2 quartos, 95m²","Alameda Jaú, Jardim Paulista, São Paulo",,,,,,,,,,,,,,"Apartamento selecionado
Alameda Jaú
Jardim Paulista, São Paulo
95 m² 2 quartos
Aluguel R$ 7.900
Total R$ 10.680"
"Apartamento para alugar com 2 quartos, 60m²","Rua Newton Prado, Bom Retiro, São Paulo",60 m²,2 quartos,Sem vaga,1º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 1.851","Condomínio
R$ 203","IPTU
R$ 130","Seguro incêndio
R$ 9",,"Total
R$ 2.193","Em breve
Apartamento
Rua Newton Prado
Bom Retiro, São Paulo
60 m² 2 quartos
Aluguel R$ 1.851
Total R$ 2.193"
"Apartamento para alugar com 1 quarto, 66m²","Rua São Vicente de Paula, Santa Cecília, São Paulo",66 m²,1 quarto,Sem vaga,1º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 2.400","Condomínio
R$ 590","IPTU
Incluso","Seguro incêndio
R$ 31",,"Total
R$ 3.021","Em breve
Apartamento
Rua São Vicente de Paula
Santa Cecília, São Paulo
66 m² 1 quarto
Aluguel R$ 2.400
Total R$ 3.021"
"Apartamento para alugar com 2 quartos, 70m²","Rua Almirante Brasil, 243 - Mooca, São Paulo - Sp, Brasil, Mooca, São Paulo",70 m²,"2 quartos
(1 suíte)",1 vaga,2º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 3.250","Condomínio
R$ 497","IPTU
R$ 129","Seguro incêndio
R$ 42","Taxa de serviço
R$ 65","Total
R$ 3.983","Em breve
Apartamento
Exclusivo
Rua Almirante Brasil, 243 - Mooca, São Paulo - Sp, Brasil
Mooca, São Paulo
70 m² 2 quartos
Aluguel R$ 3.250
Total R$ 3.918"
"Apartamento para alugar com 2 quartos, 158m²","Rua Heitor Peixoto, Cambuci, São Paulo",,,,,,,,,,,,,,"Em breve
Apartamento selecionado
Rua Heitor Peixoto
Cambuci, São Paulo
158 m² 2 quartos
Aluguel R$ 4.000
Total R$ 5.651"
"Apartamento para alugar com 2 quartos, 64m²","Rua Doutor Eduardo Amaro, Aclimação, São Paulo",64 m²,2 quartos,1 vaga,1º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 3.098","Condomínio
R$ 650","IPTU
R$ 95","Seguro incêndio
R$ 12","Taxa de serviço
R$ 62","Total
R$ 3.917","Em breve
Apartamento
Exclusivo
Rua Doutor Eduardo Amaro
Aclimação, São Paulo
64 m² 2 quartos
Aluguel R$ 3.098
Total R$ 3.855"
"Apartamento para alugar com 3 quartos, 61m²","Barão Tatuí, Santa Cecília, São Paulo",61 m²,3 quartos,1 vaga,4º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 1.500","Condomínio
R$ 1.412","IPTU
R$ 108","Seguro incêndio
R$ 11",,"Total
R$ 3.031","Em breve
Apartamento
Barão Tatuí
Santa Cecília, São Paulo
61 m² 3 quartos
Aluguel R$ 1.500
Total R$ 3.031"
"Studio para alugar com 1 quarto, 16m²","Rua Belo Horizonte, Brás, São Paulo",16 m²,"1 quarto
(1 suíte)",Sem vaga,2º andar,Não aceita,Mobiliado,Metrô próx.,"Aluguel
R$ 500","Condomínio
R$ 340","IPTU
R$ 0","Seguro incêndio
R$ 7","Taxa de serviço
R$ 10","Total
R$ 857","Studio e kitnet
Rua Belo Horizonte
Brás, São Paulo
16 m² 1 quarto
Aluguel R$ 500
Total R$ 847"
,,,,,,,,,,,,,,,"Apartamento selecionado
Rua Afonso Pena
Bom Retiro, São Paulo
44 m² 2 quartos
Aluguel R$ 2.000
Total R$ 2.412"
"Apartamento para alugar com 1 quarto, 45m²","Rua Pires da Mota, Aclimação, São Paulo",45 m²,1 quarto,1 vaga,4º andar,Não aceita,Sem mobília,Metrô próx.,"Aluguel
R$ 1.450","Condomínio
R$ 389","IPTU
R$ 29","Seguro incêndio
R$ 19","Taxa de serviço
R$ 29","Total
R$ 1.916","Apartamento
Rua Pires da Mota
Aclimação, São Paulo
45 m² 1 quarto
Aluguel R$ 1.450
Total R$ 1.887"
"Studio para alugar com 1 quarto, 30m²","Alameda Eduardo Prado, Bom Retiro, São Paulo",30 m²,1 quarto,1 vaga,3º andar,Aceita pet,Sem mobília,Metrô próx.,"Aluguel
R$ 890","Condomínio
R$ 360","IPTU
R$ 44","Seguro incêndio
R$ 12",,"Total
R$ 1.306","Studio e kitnet
Exclusivo
Alameda Eduardo Prado
Bom Retiro, São Paulo
30 m² 1 quarto
Aluguel R$ 890
Total R$ 1.306"
